date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:46:23	1221229/1221229	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/destaque-cardapio.jpg	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/destaque-cardapio.jpg	(from https://www.cursoemvideo.com/cursowp/manual/cardapio/)
20:46:23	265855/265855	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/cardapio-massas.png	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/cardapio-massas.png	(from https://www.cursoemvideo.com/cursowp/manual/cardapio/)
20:46:24	2999/2999	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/divisor-preto.png	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/divisor-preto.png	(from https://www.cursoemvideo.com/cursowp/manual/cardapio/)
20:46:24	243161/243161	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/cardapio-pizzas.png	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/cardapio-pizzas.png	(from https://www.cursoemvideo.com/cursowp/manual/cardapio/)
20:46:24	205085/205085	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/cardapio-pratos.png	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/cardapio-pratos.png	(from https://www.cursoemvideo.com/cursowp/manual/cardapio/)
20:46:25	14683/14683	---M-Z	200	added ('OK')	application/json	date:Fri,%2028%20Oct%202022%2023:46:25%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-json/wp/v2/pages/858	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-json/wp/v2/pages/858.json	(from https://www.cursoemvideo.com/cursowp/manual/quem-somos/)
20:46:26	2437/2437	---M-Z	200	added ('OK')	application/json	date:Fri,%2028%20Oct%202022%2023:46:26%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cursoemvideo.com%2Fcursowp%2Fmanual%2Fquem-somos%2F	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-json/oembed/1.0/embed99b4.json	(from https://www.cursoemvideo.com/cursowp/manual/quem-somos/)
20:46:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Oct%202022%2023:46:26%20GMT	https://www.cursoemvideo.com/cursowp/manual/?p=858	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/index9117.html	(from https://www.cursoemvideo.com/cursowp/manual/quem-somos/)
20:46:27	2502/2502	---M-Z	200	added ('OK')	text/xml	date:Fri,%2028%20Oct%202022%2023:46:27%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cursoemvideo.com%2Fcursowp%2Fmanual%2Fquem-somos%2F&format=xml	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-json/oembed/1.0/embed7ce1	(from https://www.cursoemvideo.com/cursowp/manual/quem-somos/)
20:46:27	1283613/1283613	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/bg-quem-somos.jpg	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/bg-quem-somos.jpg	(from https://www.cursoemvideo.com/cursowp/manual/quem-somos/)
20:46:27	448954/448954	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/quem-somos-img1.jpg	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/quem-somos-img1.jpg	(from https://www.cursoemvideo.com/cursowp/manual/quem-somos/)
20:46:27	6159/6159	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/tripadvisorlogo1-free-img.png	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/10/tripadvisorlogo1-free-img.png	(from https://www.cursoemvideo.com/cursowp/manual/quem-somos/)
